id,type,legal_basis,pdf_link,programme,reg_date,remark,address,birth,citizen,name,passport,serialid
7278,P,208/2014 (OJ L 66),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:066:0001:0010:EN:PDF,UKR,2014-03-06,Date of listing: 6.3.2014.,,1963-11-28,,Tabachnyk Dmytro Volodymyrovych M Former Minister of Education and Science,,2240
7279,P,208/2014 (OJ L 66),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:066:0001:0010:EN:PDF,UKR,2014-03-06,Date of listing: 6.3.2014.,,1953-01-06,,Bohatyriova Raisa Vasylivna F Former Minister of Health,,2241
7280,P,208/2014 (OJ L 66),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:066:0001:0010:EN:PDF,UKR,2014-03-06,Date of listing: 6.3.2014,,1959-12-28,,Kalinin Ihor Oleksandrovych M Former Adviser to the President of Ukraine,,2242
7281,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1972-11-26,,Aksyonov Sergey Valeryevich M Prime Minister of Crimea,,2243
7283,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1976-08-15,,Temirgaliev Rustam Ilmirovich M Deputy Chairman of the Council of Ministers of Crimea,,2244
7284,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1974-07-15,,Berezovskiy Deniz Valentinovich M Commander of the Ukrainian Navy,,2245
7285,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1961-06-13,,Chaliy Aleksei Mikhailovich M Mayor of Sevastopol,,2246
7286,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 17.3.2014,,1965-03-29,,"Zima Pyotr Anatolyevich M Head of the Crimean Security Service (SBU). , _____ _ ___________",,2247
7287,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 17.3.2014,,1965-11-19,,"Zherebtsov Yuriy Gennadyevich M Counsellor of the Speaker of the Verkhovna Rada of Crimea , ____ ____ ____ ____________",,2248
7288,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1953-03-28,,Tsekov Sergey Pavlovych M Vice Speaker of the Verkhovna Rada,,2249
7289,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,"1958-01-05 Abakan, Khakassia RUS",,Ozerov Viktor Alekseevich M Chairman of the Security and Defense Committee of the Federation Council of the Russian Federation,,2250
7290,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1952-09-29,,Dzhabarov Vladimir Michailovich M First Deputy-Chairman of the International Affairs Committee of the Federation Council of the Russian Federation,,2251
7291,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1972-11-09 Sverdlovsk RUS,,Klishas Andrei Aleksandrovich M Chairman of the Committee on Constitutional Law of the Federation Council of the Russian Federation.,,2252
7292,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,"1929-09-28 Duleevka, Donetsk region UKR",,"Ryzhkov Nikolai Ivanovich M Member of the Committee for federal issues, regional politics and the North of the Federation Council of the Russian Federation.",,2253
7293,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,"1958-10-04 Lopatino, Sergachiisky region RUS",,Bushmin Evgeni Viktorovich M Deputy Speaker of the Federation Council of the Russian Federation.,,2254
7294,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,"1957-03-03 Ordzhonikidze, North Ossetia RUS",,"Totoonov Aleksandr Borisovich M Member of the Committee on culture, science, and information of the Federation Council of the Russian Federation.",,2255
7295,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,"1952-07-21 Zhitnikovskoe, Kurgan region RUS",,Panteleev Oleg Evgenevich M First Deputy Chairman of the Committee on Parliamentary Issues.,,2256
7296,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,"1953-02-14 Pushkin, Leningrad region RUS",,Mironov Sergei Mikhailovich M Member of the Council of the State Duma; Leader of Fair Russia faction in the Duma of the Russian Federation.,,2257
7297,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1970-07-30 St Petersburg (former Leningrad) RUS,,Zheleznyak Sergei Vladimirovich M Deputy Speaker of the State Duma of the Russian Federation.,,2258
7298,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1968-01-04 ___scow RUS,,Slutski Leonid Eduardovich M Chairman of the Commonwealth of Independent States (CIS) Committee of the State Duma of the Russian Federation (member of the LDPR).,,2259
7299,P,269/2014 (OJ L 78),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:078:0006:0015:EN:PDF,UKR,2014-03-17,Date of listing: 17.3.2014,,1961-09-13 Vitebsk BLR,,"Vitko Aleksandr Viktorovich M Commander of the Black Sea Fleet, Vice-Admiral.",,2260
7300,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 17.3.2014,,1958-07-02,,"Sidorov Anatoliy Alekseevich M Commander of Russia's Western Military District. , _________ __________ _________",,2261
7301,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 17.3.2014. Other information: The Black Sea Fleet comes under Galkin's command.,,1958-03-22,,"Galkin Aleksandr Viktorovich Commander of Russia's Southern Military District (""SMD""). , _______ ________ __________",,2262
7302,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,1963-12-21 Moscow RUS,,Rogozin Dmitry Olegovich M Deputy Prime Minister of the Russian Federation.,,2263
7303,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,1961-01-01 Zaporozhye (Ukrainian SSR) UKR,,Glazyev Sergey M Adviser to the President of the Russian Federation.,,2264
7304,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,"1949-04-07 Shepetovka, Khmelnitskyi oblast (Ukrainian SSR) UKR",,Matviyenko Valentina Ivanova F Speaker of the Federation Council.,,2265
7305,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,1954-10-27 St Petersburg (former Leningrad) RUS,,Naryshkin Sergei Evgenevich M Speaker of the State Duma.,,2266
7306,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,1954-04-26,,"Kiselyov Dmitry Konstantinovich M Head of the Russian Federal State news agency ""Rossiya Segodnya""",,2267
7307,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,1963-03-27 Sevastopol (Ukrainian SSR) UKR,,"Nosatov Alexander Mihailovich M Deputy-Commander of the Black Sea Fleet, Rear-Admiral",,2268
7308,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,1956-09-01 Zaporozhye (Ukrainian SSR) UKR,,"Kulikov Valery Vladimirovich M Deputy-Commander of the Black Sea Fleet, Rear Admiral.",,2269
7309,P,284/2014 (OJ L 86),http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2014:086:0027:0029:EN:PDF,UKR,2014-03-21,Date of listing: 2014-03-21.,,"1964-09-21 Solntsevo, Lipetsk RUS",,Surkov Vladislav Yurievich M Aide to the President of the Russian Federation.,,2270
7310,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 2014.03.21.,,1955-10-10,,"Malyshev Mikhail Grigoryevich M Chair of the Crimean Electoral Commission. , ______ _____ __________",,2271
7311,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 2014-03-21.,,1946-08-21,,"Medvedev Valery Kirillovich M , __________ _______ ___________ M",,2272
7312,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 2014-03-21.,,1959-12-05 Osh KGZ,,"Turchenyuk Igor Nikolaevich M Lt. Gen. Commander of Russian troops deployed on the ground in Crimea. , ______ _____ ___________",,2273
7313,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 2014-03-21.,,"1954-12-09 Buly, Kostroma Oblast RUS",,"Mizulina Elena Borisovna F , ________ ______ ___________ F",,2274
7314,P,329/2014 (OJ L 98),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:098:FULL&from=EN,TAQA,2014-04-01,"Other information: (a) Physical description: heavy build with black eye colour, black hair colour and medium brown complexion with a heavy black beard; (b) Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. Date of designation referred to in Article 2a(4)(b): 14.3.2014.",PAK,"1959 approximately Rahim Yar Khan, Punjab Province PAK",PAK,"Ishaq Malik Muhammad M , Malik Ishaq",,2275
7315,P,381/2014 (OJ L 111),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:111:FULL&from=EN,UKR,2014-04-15,Date of listing: 15.4.2014,,1976-03-24,,Arbuzov Serhiy M Former Prime Minister of Ukraine,,2276
7316,P,381/2014 (OJ L 111),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:111:FULL&from=EN,UKR,2014-04-15,Date of listing: 15.4.2014,,1959-02-21,,Ivanyushchenko Yuriy M Party of Regions MP,,2277
7317,P,381/2014 (OJ L 111),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:111:FULL&from=EN,UKR,2014-04-15,Date of listing: 15.4.2014,,1980-11-16,,Klymenko Oleksandr M Former Minister of Revenues and Charges.,,2278
7318,P,381/2014 (OJ L 111),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:111:FULL&from=EN,UKR,2014-04-15,Date of listing: 15.4.2014,,1972-10-04,,Stavytskyi Edward M Former Minister of Fuel and Energy of Ukraine.,,2279
7319,E,397/2014 (OJ L 119),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:2014:119:FULL&from=EN,IRN,2014-04-23,Date of listing: 23.4.2014,8 35th St. Alvand St. Argentine Sq. Tehran IRN Tel. (+ 98) 2188785083-8,,,North Drilling Company (NDC),,2280
7320,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1958-11-07 Kirovohrad UKR,,KOZAK Dmitry Nikolayevich M Deputy Prime Minister,,2281
7321,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1949-09-15 Moscow RUS,,BELAVENTSEV Oleg Yevgenyvich M Representative of the President of the Russian Federation. Non-permanent member of the Russian Security Council.,,2282
7322,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1965-10-27 Leningrad RUS,,SAVELYEV Oleg Genrikhovich M Minister for Crimean Affairs,,2283
7323,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,"1960-08-22 Alagir, North-Ossetian Autonomous SSR RUS",,MENYAILO Sergei Ivanovich M Acting governor of the Ukrainian annexed city of Sevastopol.,,2284
7324,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1962-05-07 Simferopol UKR,,KOVATIDI Olga Fedorovna F Member of the Russian Federation Council from the annexed Autonomous Republic of Crimea.,,2285
7325,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1949-09-24 Alma-Ata (former USSR) KAZ,,"SHVETSOVA Ludmila Ivanovna F Deputy Chairman of State Duma, United Russia",,2286
7326,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1961-12-21 Tashtagol RUS,,"NEVEROV Sergei Ivanovich M Deputy Chairman of State Duma, United Russia.",,2287
7327,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1957-03-28,,"SERGUN Igor Dmitrievich M Lieutenant-General Director of GRU (Main Intelligence Directorate), Deputy Chief of the General Staff of the Armed Forces of the Russian Federation, Lieutenant-General.",,2288
7328,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,1955-09-08 Kazan RUS,,"GERASIMOV Valery Vasilevich M General of the Army Chief of the General Staff of the Armed Forces of the Russian Federation, First Deputy Minister of Defence of the Russian Federation, General of the Army.",,2289
7329,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,,,PROKOPIV German M Active leader of the Lugansk Guard.,,2290
7330,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 29.4.2014,,"1970-02-13 Stachanov, Lugansk Oblast, Ukrainian SSR UKR",,"Bolotov Valeriy Dmitrievich M One of the leaders of the separatist group Army of the South-East. , __________ _______ _________",,2291
7331,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 29.4.2014,,1972-01-26,,"Purgin Andriy Yevgenevich M Head of the ""Donetsk Republic"", active participant and organiser of separatist actions. Co-founder of a ""Civic initiative of Donbasfor the Eurasian Union."" , ______ _______ ____________",,2292
7332,P,433/2014 (OJ L 126),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_126_R_0002&from=EN,UKR,2014-04-29,Date of listing: 29.4.2014,,Makiivka UKR,,PUSHYLIN Denys M One of the leaders of the Donetsk People's Republic.,,2293
7333,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 29.4.2014,,"1983-05-01 Donetsk, Ukrainian SSR UKR",,"Tsyplakov Sergey Gennadevich M One of the leaders of the organization People's Militia of Donbas. , __________ _______ ____________",,2294
7334,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing: 29.4.2014,,1970-12-17,,"Girkin Igor Vsevolodovich M Staff of Main Intelligence Directorate of the General Staff of the Armed Forces of the Russian Federation (GRU). Assistant on security issues to Sergey Aksionov, self- proclaimed prime-minister of Crimea. , Strelkov Igor M , ______ _____ _______________",4506460961 (Passport no.),2295
7335,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing: 12.5.2014,,"1964-02-04 Alekseevka, Saratov region. RUS",,VOLODIN Vyacheslav Viktorovich M First Deputy Chief of Staff of the Presidential Administration of Russia.,,2296
7336,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,1954-02-15 Barnaul RUS,,SHAMANOV Vladimir M Colonel-General Commander of the Russian Airborne Troops.,,2297
7337,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,"1960-05-19 Ignatovo, Vologodsk Oblast RUS",,PLIGIN Vladimir Nikolaevich M Chair of the Duma Constitutional Law Committee.,,2298
7338,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,,,JAROSH Petr Grigorievich M Acting Head of the Federal Migration Service office for Crimea.,,2299
7339,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,1962-12-19 Zaporozhye UKR,,KOZYURA Oleg Grigorievich M Acting Head of the Federal Migration Service office for Sevastopol.,,2300
7340,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing : 12.5.2014,,1965-05-02 Slovisnsk UKR,,"Ponomariov Viacheslav M Self-declared mayor of Sloviansk. , Ponomariov Vyacheslav Vladimirovich M , ____________ ______ _____________",,2301
7341,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing : 12.5.2014,,1965-12-30 Simferopol UKR,,"Bezler Igor Mykolaiovych M One of the leaders of self-proclaimed militia of Horlivka. , Bezler Igor Nikolaevich M , _____ _____ ___________ M",,2302
7342,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,,,KAKIDZYANOV Igor M One of the leaders of armed forces of the self- proclaimed Donetsk People's Republic.,,2303
7343,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing : 12.5.2014,,1970-06-02 Dnipropetrovsk UKR,,"Tsariov Oleg M Member of the Rada. , Tsariov Oleg Anatolevich M , _______ ______ ______________ M , _____ ______ ___________ M",,2304
7344,P,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing : 12.5.2014,,1980-05-30 Donetsk UKR,,"Lyagin Roman M Head of the ""Donetsk People's Republic"" Central Electoral Commission. , ______ ________ M",,2305
7345,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,,,MALYKHIN Aleksandr M Head of the Lugansk People's Republic Central Electoral Commission.,,2306
7346,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,1980-03-18 Eupatoria UKR,,POKLONSKAYA Natalia Vladimirovna F Prosecutor of Crimea.,,2307
7347,P,477/2014 (OJ L 137),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_137_R_0002&from=EN,UKR,2014-05-12,Date of listing : 12.5.2014,,,,SHEVCHENKO Igor Sergeievich M Acting Prosecutor of Sevastopol.,,2308
7348,E,577/2014 (OJ L 160),http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2014_160_R_0004&from=EN,UKR,2014-05-29,Date of listing : 12.5.2014. Other information: On 17.03.2014 the Parliament of Crimea adopted a resolution declaring the appropriation of assets belonging to Feodosia enterprise on behalf of the Republic of Crimea. The enterprise is thus effectively confiscated by the Crimean authorities. Company providing transhipment services for crude oil and oil products.,2 Geologicheskaya 98107 Crimea UKR,,,"Feodosia , Feodossyskoje Predprijatije po obespetscheniju nefteproduktami",,2309
